center_x,center_y,center_z,eligible_three_frame_input,even_label,file,frame,length_voxels,odd_label
198.0,176.0,82.0,True,358,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,10.0,357
278.0,125.5,70.0,True,360,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,10.44030650891055,359
105.5,251.0,94.0,True,362,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,7.280109889280518,361
111.5,227.0,106.0,True,364,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,13.45362404707371,363
234.5,40.0,47.0,True,366,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,14.317821063276353,365
126.5,132.0,46.0,True,368,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,14.866068747318506,367
66.5,211.5,92.0,True,370,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,12.569805089976535,369
93.0,212.0,106.5,True,574,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,15.652475842498529,573
276.5,170.5,94.0,True,624,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,17,9.486832980505138,623
154.0,130.0,69.5,True,372,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,13.45362404707371,371
267.0,299.5,92.0,True,374,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,10.44030650891055,373
158.5,85.0,88.5,True,376,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,10.488088481701515,375
123.5,345.5,81.0,True,378,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,15.811388300841896,377
185.5,223.0,46.0,True,380,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,14.035668847618199,379
148.5,222.0,55.0,True,382,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,12.041594578792296,381
129.0,224.5,96.5,True,384,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,12.884098726725126,383
120.5,186.5,96.5,True,386,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,10.344080432788601,385
251.75,362.5,106.5,True,576,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,18,11.146748404803978,575
209.0,204.5,74.5,True,388,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,12.083045973594572,387
151.0,281.0,67.5,True,390,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,9.848857801796104,389
268.5,334.5,70.5,True,392,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,15.066519173319364,391
239.5,271.0,65.5,True,394,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,14.352700094407323,393
195.0,255.5,77.5,True,396,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,11.40175425099138,395
118.5,339.5,99.0,True,398,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,18.708286933869708,397
76.0,326.5,100.0,True,400,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,11.180339887498949,399
319.5,361.5,82.5,True,578,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,11.090536506409418,577
166.5,371.5,99.5,True,580,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,19,9.9498743710662,579
169.75,77.0,85.5,True,402,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,20,12.459935794377111,401
138.0,273.5,90.0,True,404,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,20,11.357816691600547,403
284.5,267.0,78.0,True,406,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,20,8.54400374531753,405
135.0,232.5,108.5,True,408,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,20,11.575836902790225,407
232.5,60.5,69.5,True,636,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,20,14.798648586948742,635
274.5,309.0,87.5,True,410,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,14.89966442575134,409
128.5,300.5,91.5,True,412,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,9.539392014169456,411
168.0,361.5,78.0,True,414,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,16.278820596099706,413
319.0,260.5,41.0,True,416,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,16.881943016134134,415
230.5,231.0,84.5,True,418,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,12.083045973594572,417
78.5,207.0,104.5,True,420,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,15.165750888103101,419
265.0,335.0,32.5,True,582,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,10.44030650891055,581
140.5,24.5,88.0,True,584,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,10.099504938362077,583
85.0,250.0,112.5,True,586,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,11.532562594670797,585
123.0,121.5,109.0,True,626,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,21,15.7797338380595,625
173.0,200.0,63.5,True,422,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,13.152946437965905,421
245.5,216.0,93.5,True,424,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,11.575836902790225,423
149.0,109.0,80.0,True,426,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,12.328828005937952,425
224.0,113.5,88.0,True,428,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,9.0,427
188.5,190.5,106.0,True,430,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,9.899494936611665,429
102.0,55.0,97.0,True,432,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,12.96148139681572,431
173.0,192.0,46.5,True,434,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,10.816653826391969,433
197.0,94.0,102.0,True,436,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,14.142135623730951,435
268.0,169.5,47.0,True,438,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,12.206555615733702,437
298.0,233.0,29.0,True,588,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,12.0,587
213.5,186.5,34.5,True,590,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,15.066519173319364,589
205.0,132.0,68.5,True,630,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,6.2417637126255805,629
52.5,316.0,122.5,True,638,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,22,12.884098726725126,637
230.0,367.0,66.5,True,442,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,10.816653826391969,441
307.5,270.5,61.5,True,444,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,13.379088160259652,443
91.0,184.0,93.5,True,446,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,12.36931687685298,445
128.0,153.0,69.0,True,448,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,14.422205101855956,447
253.5,281.0,93.5,True,450,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,8.12403840463596,449
301.5,219.5,43.5,True,452,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,15.329709716755891,451
206.0,344.5,70.0,True,594,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,14.317821063276353,593
202.5,132.0,66.5,True,596,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,11.40175425099138,595
248.5,33.5,50.0,True,598,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,13.92838827718412,597
238.0,359.0,96.5,True,628,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,13.152946437965905,627
257.0,252.0,26.5,True,640,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,23,11.357816691600547,639
148.0,246.5,76.0,True,458,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,12.041594578792296,457
291.0,167.0,70.5,True,460,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,13.601470508735444,459
85.0,228.0,61.0,True,462,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,16.61324772583615,461
231.5,352.5,60.0,True,464,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,15.297058540778355,463
237.5,189.0,75.5,True,466,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,8.366600265340756,465
192.5,108.5,66.0,True,468,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,13.038404810405298,467
182.5,258.0,102.0,True,470,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,9.433981132056603,469
229.5,229.0,56.0,True,472,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,9.433981132056603,471
95.5,318.5,103.0,True,476,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,9.273618495495704,475
108.5,152.0,76.0,True,478,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,8.54400374531753,477
139.5,99.0,89.5,True,480,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,10.488088481701515,479
255.0,259.5,37.0,True,482,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,14.45683229480096,481
83.5,183.5,118.5,True,600,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,24,9.9498743710662,599
104.5,321.5,68.5,True,484,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,16.09347693943108,483
304.0,181.5,55.5,True,486,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,15.937377450509228,485
108.0,152.5,76.5,True,488,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,15.811388300841896,487
114.5,359.5,81.5,True,490,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,9.9498743710662,489
235.0,88.0,61.0,True,492,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,10.198039027185569,491
51.0,231.0,116.5,True,592,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,14.594519519326424,591
203.0,144.0,32.5,True,602,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,16.76305461424021,601
180.5,187.0,73.0,True,604,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,10.63014581273465,603
114.5,364.0,104.5,True,606,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,8.366600265340756,605
153.5,166.0,107.5,True,608,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,25,13.19090595827292,607
204.0,60.0,67.5,True,494,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,26,7.810249675906654,493
273.5,229.0,44.0,True,496,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,26,13.74772708486752,495
138.5,169.0,81.0,True,498,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,26,13.30413469565007,497
176.5,89.5,65.0,True,500,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,26,10.295630140987,499
198.5,62.0,58.5,True,502,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,26,11.045361017187261,501
142.0,305.5,102.5,True,610,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,26,12.083045973594572,609
192.5,35.0,85.5,True,504,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,27,12.727922061357855,503
124.5,244.0,58.5,True,506,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,27,16.55294535724685,505
295.0,286.0,95.0,True,508,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,27,8.48528137423857,507
319.5,305.5,76.5,True,510,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,27,12.449899597988733,509
267.5,216.5,35.0,True,612,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,27,14.212670403551895,611
209.0,207.0,43.5,True,614,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,27,8.06225774829855,613
78.0,178.0,106.5,True,616,DARE3d_data_190326/Gastruloid_241025/trainingset/movie4/label/movie4.tif,27,16.15549442140351,615
